company,recency_days,first_order_days_ago,tenure_days,frequency,monetary_total,monetary_mean,monetary_median,monetary_std,monetary_max,monetary_min,avg_days_between_orders,std_days_between_orders,min_days_between_orders,max_days_between_orders,orders_per_year,avg_quantity,median_quantity,max_quantity,min_quantity,std_quantity,avg_unit_price,median_unit_price,max_unit_price,avg_margin,median_margin,ptype_binder_pct,ptype_box_pct,ptype_slip_case_pct,ptype_folder_pct,ptype_presentation_pack_pct,ptype_menu_cover_pct,ptype_ring_binder_pct,ptype_lever_arch_pct,ptype_portfolio_pct,product_type_diversity,has_product_type_pct,avg_num_operations,max_num_operations,op_cutting_pct,op_creasing_pct,op_assembly_pct,op_wrapping_pct,op_liner_gluing_pct,op_laminating_pct,op_foil_blocking_pct,op_screen_printing_pct,op_drilling_pct,op_embossing_pct,op_debossing_pct,op_uv_varnishing_pct,op_die_cutting_pct,op_hand_finishing_pct,op_packing_pct,op_collating_pct,unique_operations_used,avg_cost_items,peak_month,months_active,revenue_trend_slope,revenue_trend_pct,recent_12m_revenue,historical_revenue,recent_share_pct,era_2017_box_pct,era_2020_pob_master_pct,era_2024_quotation_pct,ch_company_name,company_number,company_type,company_status,sic_codes,industry_sector,incorporation_date,company_age_years,region,accounts_type,officer_count,active_officer_count,director_count,secretary_count,filing_count,recent_filing_days,annual_accounts_count,has_charges,charge_count,psc_count,has_website,website_domain,has_https,http_status,domain_variant,orders_per_company_year,value_quintile,frequency_tier,is_active_12m,is_active_6m,is_churned,ch_matched,recency_days_missing,first_order_days_ago_missing,avg_days_between_orders_missing,std_days_between_orders_missing,min_days_between_orders_missing,max_days_between_orders_missing,avg_quantity_missing,avg_unit_price_missing,avg_margin_missing,revenue_trend_slope_missing,revenue_trend_pct_missing,company_age_years_missing,officer_count_missing,active_officer_count_missing,filing_count_missing,recent_filing_days_missing,annual_accounts_count_missing,charge_count_missing,psc_count_missing,median_quantity_missing,max_quantity_missing,min_quantity_missing,std_quantity_missing,median_unit_price_missing,max_unit_price_missing,median_margin_missing,peak_month_missing,director_count_missing,secretary_count_missing,http_status_missing
Southampton International 165,2171.0,2171.0,0,1,349.5,349.5,349.5,0.0,349.5,349.5,43.25,84.75996629996197,0.0,170.0,1.0,7.0,7.0,7.0,7.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,22.0,2.0,1,0.0,0.0,0.0,349.5,0.0,0.0,100.0,0.0,Newcastle Industries,04182223,ltd,active,41202,Construction,2001-03-19,24.9,Oxfordshire,dormant,3.0,2.0,1.0,1.0,54.0,38.0,24.0,False,0.0,2.0,True,journeysend.co.uk,True,301.0,co.uk,0.0401606425702811,1,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Southern Solutions,2199.0,2360.0,161,2,2781.996666666667,1390.9983333333334,1390.9983333333334,1009.4491416636876,2104.786666666667,677.21,161.0,84.75996629996197,161.0,161.0,4.537267080745342,625.0,625.0,1000.0,250.0,530.3300858899106,2.6776973333333336,2.6776973333333336,3.250608,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,8.0,8,100.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,30.5,8.0,2,-1427.576666666538,-102.62964609350392,0.0,2781.996666666667,0.0,0.0,100.0,0.0,PrecisionSolu,06117325,ltd,active,69201,Professional Services,2007-02-20,19.0,Unknown,micro-entity,3.0,3.0,2.0,1.0,42.0,11.0,19.0,False,0.0,2.0,True,jpl.co.uk,True,301.0,co.uk,0.1052631578947368,3,occasional,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Creative,2192.0,2192.0,0,1,9213.4,9213.4,9213.4,0.0,9213.4,9213.4,43.25,84.75996629996197,0.0,170.0,1.0,5000.0,5000.0,5000.0,5000.0,0.0,2.0822284000000004,2.0822284000000004,2.0822284000000004,13.0,13.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,9.0,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,30.0,1.0,1,0.0,0.0,0.0,9213.4,0.0,0.0,100.0,0.0,MatrixMark 107,04496269,ltd,active,18129,Manufacturing,2002-07-26,23.5,West Midlands,total-exemption-full,5.0,3.0,2.0,1.0,66.0,21.0,25.0,False,0.0,2.0,True,www.jplprint.com,True,200.0,com,0.0425531914893617,4,one_time,False,False,True,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis & Lee,2311.0,2321.0,10,3,9976.138095238097,3325.379365079365,2911.109523809524,2156.708598907059,5659.173015873016,1405.8555555555554,5.0,7.0710678118654755,0.0,10.0,109.575,3000.0,3000.0,5000.0,1000.0,2000.0,1.2719917724867724,1.1318346031746032,1.6167338888888887,12.5,12.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,30.0,9.0,1,0.0,0.0,0.0,9976.138095238097,0.0,0.0,100.0,0.0,Glasgow Labels,16945656,ltd,active,85510,Education,2026-01-06,0.1,West Yorkshire,Unknown,1.0,1.0,1.0,0.0,1.0,27.0,0.0,False,0.0,1.0,False,Unknown,False,301.0,Unknown,30.0,4,occasional,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ProMedi,2173.0,2174.0,1,4,12298.818833333333,3074.704708333333,2935.35675,941.8830536111864,4290.066666666667,2138.0386666666664,0.3333333333333333,0.5773502691896258,0.0,1.0,1461.0,25250.0,21500.0,45000.0,13000.0,15413.7384606504,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,18.75,2.0,1,0.0,0.0,0.0,12298.818833333333,0.0,0.0,100.0,0.0,Nexus Technologies,11041946,ltd,active,18129,Manufacturing,2017-11-01,8.3,"Harewood, Leeds",micro-entity,1.0,1.0,1.0,0.0,18.0,66.0,7.0,False,0.0,1.0,True,jrgprint.co.uk,False,302.0,co.uk,0.4819277108433734,4,regular,False,False,True,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Swift Associates,1166.0,1166.0,0,1,1848.5666666666664,1848.5666666666664,1848.5666666666664,0.0,1848.5666666666664,1848.5666666666664,43.25,84.75996629996197,0.0,170.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,2.2182799999999996,2.2182799999999996,2.2182799999999996,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,9.0,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,38.0,11.0,1,0.0,0.0,0.0,1848.5666666666664,0.0,0.0,100.0,0.0,Flex Productions 175,03323507,ltd,active,46460,Wholesale & Retail,1997-02-25,28.9,Worcestershire,total-exemption-full,13.0,2.0,2.0,0.0,106.0,126.0,29.0,True,3.0,2.0,True,juddmedical.co.uk,False,200.0,co.uk,0.0346020761245674,3,one_time,False,False,True,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
York Media,1078.0,1078.0,0,1,2160.4,2160.4,2160.4,0.0,2160.4,2160.4,43.25,84.75996629996197,0.0,170.0,1.0,80.0,80.0,80.0,80.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,1.0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.0,2.0,1,0.0,0.0,0.0,2160.4,0.0,0.0,100.0,0.0,Stellar International,12162130,ltd,active,78109,Administrative Services,2019-08-19,6.5,St. Albans,dormant,1.0,1.0,1.0,0.0,17.0,12.0,5.0,False,0.0,1.0,True,judes.co.uk,True,301.0,co.uk,0.1538461538461538,3,one_time,False,False,True,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Newcastle Marketing,287.0,1941.0,1654,2,1478.8041999999998,739.4020999999999,739.4020999999999,726.0908540646793,1252.8258666666666,225.97833333333332,1654.0,84.75996629996197,1654.0,1654.0,0.4416565900846433,55.0,55.0,100.0,10.0,63.63961030678928,27.117399999999996,27.117399999999996,27.117399999999996,18.5,18.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,7.5,9,100.0,50.0,100.0,100.0,100.0,100.0,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,26.0,10.0,2,205.36950666666505,27.77507754801685,1252.8258666666666,225.97833333333332,84.71884693502133,0.0,100.0,0.0,Ultra Packaging,04954829,ltd,active,18129,Manufacturing,2003-11-06,22.2,Cambridgeshire,medium,12.0,2.0,2.0,0.0,124.0,124.0,19.0,True,2.0,3.0,True,justdigital.co.uk,True,403.0,co.uk,0.0900900900900901,2,occasional,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vertex Display 181,2314.0,2314.0,0,1,380.41066666666666,380.41066666666666,380.41066666666666,0.0,380.41066666666666,380.41066666666666,43.25,84.75996629996197,0.0,170.0,1.0,25.0,25.0,25.0,25.0,0.0,18.259712,18.259712,18.259712,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,28.0,9.0,1,0.0,0.0,0.0,380.41066666666666,0.0,0.0,100.0,0.0,Phoenix Industries,14307385,ltd,active,86900,Health & Social,2022-08-19,3.5,West Yorkshire,micro-entity,2.0,2.0,2.0,0.0,9.0,41.0,4.0,False,0.0,2.0,False,Unknown,False,301.0,Unknown,0.2857142857142857,1,one_time,False,False,True,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ZenithDesi,2683.0,2683.0,0,1,2075.106685714286,2075.106685714286,2075.106685714286,0.0,2075.106685714286,2075.106685714286,43.25,84.75996629996197,0.0,170.0,1.0,500.0,500.0,500.0,500.0,0.0,4.150213371428572,4.150213371428572,4.150213371428572,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,29.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27.0,9.0,1,0.0,0.0,0.0,2075.106685714286,0.0,100.0,0.0,0.0,Lewis & Walker,16349690,ltd,active,96020,Other Services,2025-03-28,0.9,Rotherham,Unknown,1.0,1.0,1.0,0.0,2.0,250.0,0.0,False,0.0,1.0,False,Unknown,False,301.0,Unknown,1.1111111111111112,3,one_time,False,False,True,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Delta Works,2608.0,2608.0,0,3,24614.2962962963,8204.765432098766,9201.833333333334,3084.5583454801504,10667.462962962964,4745.0,0.0,0.0,0.0,0.0,3.0,22000.0,28000.0,28000.0,10000.0,10392.304845413264,0.3947059082892417,0.3809808201058201,0.4745,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11.333333333333334,12.0,1,0.0,0.0,0.0,24614.2962962963,0.0,0.0,100.0,0.0,Delta Solutions,03887942,ltd,active,18129,Manufacturing,1999-12-02,26.2,Lancashire,micro-entity,6.0,1.0,1.0,0.0,79.0,53.0,25.0,True,1.0,4.0,True,ktlitho.co.uk,False,301.0,co.uk,0.1145038167938931,5,occasional,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agile Labels,2590.0,2590.0,0,1,1875.7333333333331,1875.7333333333331,1875.7333333333331,0.0,1875.7333333333331,1875.7333333333331,43.25,84.75996629996197,0.0,170.0,1.0,650.0,650.0,650.0,650.0,0.0,2.8857435897435897,2.8857435897435897,2.8857435897435897,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12.0,12.0,1,0.0,0.0,0.0,1875.7333333333331,0.0,0.0,100.0,0.0,ANS,07866068,ltd,active,70100,Professional Services,2011-11-30,14.2,Wrexham,total-exemption-full,4.0,1.0,1.0,0.0,43.0,60.0,13.0,False,0.0,4.0,True,kallkwik.co.uk,True,200.0,co.uk,0.0704225352112676,3,one_time,False,False,True,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNA,1359.0,1359.0,0,1,3278.383333333333,3278.383333333333,3278.383333333333,0.0,3278.383333333333,3278.383333333333,43.25,84.75996629996197,0.0,170.0,1.0,250.0,250.0,250.0,250.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,10.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,7.0,7,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,21.0,5.0,1,0.0,0.0,0.0,3278.383333333333,0.0,0.0,100.0,0.0,TRSK,IP23429R,industrial-and-provident-society,converted-closed,Unknown,Unknown,Unknown,14.0,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,127.0,0.0,False,0.0,0.0,True,kallkwikburystedmunds.co.uk,True,200.0,co.uk,1.0,3,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Central Associates 191,988.0,988.0,0,1,150.9,150.9,150.9,0.0,150.9,150.9,43.25,84.75996629996197,0.0,170.0,1.0,400.0,400.0,400.0,400.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,23.0,5.0,1,0.0,0.0,0.0,150.9,0.0,0.0,100.0,0.0,Liverpool Media 192,01356653,ltd,active,25990,Manufacturing,1978-03-09,47.9,Oxfordshire,full,14.0,5.0,4.0,1.0,154.0,152.0,25.0,True,4.0,3.0,True,kannegiesser.co.uk,True,303.0,co.uk,0.0208768267223382,1,one_time,False,False,True,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Glasgow International,463.0,1792.0,1329,6,5875.875777777777,979.3126296296296,879.5389333333334,451.89719171421893,1688.3716444444444,465.66666666666663,265.8,249.8803713779856,0.0,532.0,1.6489841986455982,875.0,375.0,3000.0,250.0,1081.0874155219826,4.9180347304778556,4.311950133333333,6.693107291666667,29.833333333333332,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,16.666666666666664,83.33333333333334,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,18.666666666666668,2.0,3,344.4827333334392,23.45064779185789,0.0,5875.875777777777,0.0,0.0,100.0,0.0,ZMT,07342445,ltd,active,86900,Health & Social,2010-08-11,15.5,Herts,micro-entity,2.0,2.0,2.0,0.0,36.0,117.0,15.0,False,0.0,2.0,True,kaypictures.co.uk,True,200.0,co.uk,0.3870967741935484,4,regular,False,False,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Jones & Thompson 198,854.0,890.0,36,3,7591.834826264172,2530.611608754724,2617.061111111111,1087.0411128705632,3571.8467432927437,1402.9269718603175,18.0,25.45584412271571,0.0,36.0,30.4375,505.0,315.0,1000.0,200.0,432.5216757574122,5.933469741879365,5.933469741879365,9.119025317092063,21.666666666666668,30.0,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,100.0,8.0,9,100.0,66.66666666666666,100.0,100.0,100.0,66.66666666666666,100.0,66.66666666666666,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,27.666666666666668,9.0,2,0.0,0.0,0.0,7591.834826264172,0.0,0.0,100.0,0.0,StellarWork,08086335,ltd,active,"58190,68209",Information & Communication,2012-05-29,13.7,Abingdon,total-exemption-full,2.0,2.0,2.0,0.0,42.0,56.0,16.0,False,0.0,2.0,True,keithmarley.co.uk,False,200.0,co.uk,0.218978102189781,4,occasional,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birmingham Communications,1194.0,2300.0,1106,9,12785.440416666666,1420.6044907407406,511.4466666666667,1664.6623900308466,4318.6,179.38,138.25,146.8806609851296,0.0,421.0,2.9721971066907775,935.0,400.0,2000.0,60.0,851.6166978165705,1.7048222222222225,1.7048222222222225,1.7048222222222225,20.5,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.666666666666667,9,100.0,33.33333333333333,100.0,11.11111111111111,11.11111111111111,22.22222222222222,88.88888888888889,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,18.22222222222222,10.0,6,-2540.1786583329476,-79.47097872425752,0.0,12785.440416666666,0.0,0.0,100.0,0.0,NexusMedi,07543874,private-limited-guarant-nsc-limited-exemption,active,"85200,85310",Education,2011-02-25,14.9,Thatcham,full,51.0,9.0,8.0,1.0,133.0,62.0,13.0,False,0.0,0.0,True,kennetschool.co.uk,True,307.0,co.uk,0.6040268456375839,4,regular,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ultra Holdings 202,2565.0,2565.0,0,1,17352.8515625,17352.8515625,17352.8515625,0.0,17352.8515625,17352.8515625,43.25,84.75996629996197,0.0,170.0,1.0,5000.0,5000.0,5000.0,5000.0,0.0,3.4705703125,3.4705703125,3.4705703125,25.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,32.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,30,30.0,1.0,1,0.0,0.0,0.0,17352.8515625,0.0,100.0,0.0,0.0,Superior Partners 203,SC645421,ltd,dissolved,18129,Manufacturing,2019-10-25,6.3,Glasgow,Unknown,1.0,1.0,1.0,0.0,3.0,1686.0,0.0,False,0.0,1.0,False,Unknown,False,301.0,Unknown,0.1587301587301587,5,one_time,False,False,True,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Brown & Roberts,295.0,295.0,0,1,46520.12222222223,46520.12222222223,46520.12222222223,0.0,46520.12222222223,46520.12222222223,43.25,84.75996629996197,0.0,170.0,1.0,8000.0,8000.0,8000.0,8000.0,0.0,6.978018333333335,6.978018333333335,6.978018333333335,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,37.0,4.0,1,0.0,0.0,46520.12222222223,0.0,100.0,0.0,100.0,0.0,Zenith Display,09039190,private-limited-guarant-nsc,dissolved,82990,Administrative Services,2014-05-14,11.7,London,Unknown,2.0,2.0,2.0,0.0,12.0,3002.0,4.0,False,0.0,1.0,True,kilby.co.uk,True,301.0,co.uk,0.0854700854700854,5,one_time,True,False,False,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Superior Services,1480.0,1480.0,0,3,2795.14,931.7133333333333,653.9133333333333,632.2608006194911,1655.313333333333,485.9133333333333,0.0,0.0,0.0,0.0,3.0,100.0,100.0,100.0,100.0,0.0,10.420675555555556,6.539133333333333,19.86376,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,7.0,7,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,35.333333333333336,1.0,1,0.0,0.0,0.0,2795.14,0.0,0.0,100.0,0.0,Coastal Marketing 168,14587692,ltd,active,"62020,73110,73120",Information & Communication,2023-01-12,3.1,Norfolk,micro-entity,2.0,1.0,1.0,0.0,11.0,20.0,2.0,False,0.0,2.0,True,kindagency.co.uk,True,405.0,co.uk,0.9677419354838708,3,occasional,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlantic Associates,1089.0,1374.0,285,25,140929.18740533473,5637.167496213389,4248.226190476191,6265.910177986586,29433.42564102564,303.7,11.875,21.61584060862291,0.0,90.0,32.03947368421053,3582.4,1000.0,50000.0,100.0,9906.230901138266,4.726015573595847,3.4955272916666664,12.307799999999997,14.318181818181818,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,84.0,6.08,9,100.0,20.0,100.0,96.0,96.0,36.0,40.0,92.0,28.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,22.44,5.0,7,-101489.74296095558,-144.02941623306887,0.0,140929.18740533473,0.0,0.0,100.0,0.0,YIAR 211,16984161,ltd,active,58190,Information & Communication,2026-01-23,0.0,West Sussex,Unknown,1.0,1.0,1.0,0.0,1.0,10.0,0.0,False,0.0,1.0,True,kingsburypress.co.uk,False,404.0,co.uk,25.0,5,frequent,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nexus Signs,1261.0,2123.0,862,5,1979.683736111111,395.9367472222222,265.54995833333334,347.2979479385914,973.38,93.0,215.5,329.21775974775926,0.0,695.0,2.118619489559165,183.0,100.0,440.0,50.0,163.38604591580028,2.9443998787878787,2.9443998787878787,4.672224,28.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40.0,7.0,9,100.0,100.0,100.0,40.0,40.0,60.0,80.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,21.6,9.0,3,-543.7640902775922,-54.93444032083245,0.0,1979.683736111111,0.0,0.0,100.0,0.0,EasternLabe,06953519,ltd,dissolved,7487,Professional Services,2009-07-06,16.6,Hertfordshire,dormant,1.0,1.0,1.0,0.0,6.0,5102.0,1.0,False,0.0,0.0,True,kms.co.uk,True,302.0,co.uk,0.3012048192771084,3,regular,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBV,1141.0,1563.0,422,11,22235.274217460315,2021.388565223665,1172.6583333333333,2158.685328425222,7272.85,156.40666666666667,42.2,73.1069232167667,0.0,201.0,9.520734597156398,1495.0,1000.0,4000.0,30.0,1363.152596006771,2.9863934785714283,1.9098145833333335,6.256266666666666,19.444444444444443,20.0,42.857142857142854,57.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,63.63636363636363,7.363636363636363,9,100.0,63.63636363636363,100.0,81.81818181818183,81.81818181818183,63.63636363636363,90.9090909090909,90.9090909090909,63.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,23.636363636363637,10.0,4,4471.909360315599,40.223559346113376,0.0,22235.274217460315,0.0,0.0,100.0,0.0,NorthernManu,04476623,ltd,active,18129,Manufacturing,2002-07-03,23.6,Oxon,total-exemption-full,5.0,3.0,2.0,1.0,74.0,13.0,25.0,True,1.0,2.0,True,kmslitho.co.uk,True,301.0,co.uk,0.4661016949152542,5,frequent,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brown & Baker,450.0,450.0,0,1,2216.2,2216.2,2216.2,0.0,2216.2,2216.2,43.25,84.75996629996197,0.0,170.0,1.0,400.0,400.0,400.0,400.0,0.0,6.648599999999999,6.648599999999999,6.648599999999999,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,31.0,11.0,1,0.0,0.0,0.0,2216.2,0.0,0.0,100.0,0.0,Norwich Works,02889674,ltd,active,82990,Administrative Services,1994-01-20,32.0,Bristol,total-exemption-full,9.0,4.0,4.0,0.0,86.0,4.0,32.0,True,4.0,3.0,True,knoffice.co.uk,True,301.0,co.uk,0.03125,3,one_time,False,False,False,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Signs 220,1788.0,1788.0,0,1,644.2533333333333,644.2533333333333,644.2533333333333,0.0,644.2533333333333,644.2533333333333,43.25,84.75996629996197,0.0,170.0,1.0,24.0,24.0,24.0,24.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,25.0,3.0,1,0.0,0.0,0.0,644.2533333333333,0.0,0.0,100.0,0.0,WCV,08765169,ltd,liquidation,58190,Information & Communication,2013-11-07,12.2,Wiltshire,Unknown,4.0,2.0,2.0,0.0,38.0,130.0,4.0,True,2.0,1.0,False,Unknown,False,301.0,Unknown,0.0819672131147541,2,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
