company,recency_days,first_order_days_ago,tenure_days,frequency,monetary_total,monetary_mean,monetary_median,monetary_std,monetary_max,monetary_min,avg_days_between_orders,std_days_between_orders,min_days_between_orders,max_days_between_orders,orders_per_year,avg_quantity,median_quantity,max_quantity,min_quantity,std_quantity,avg_unit_price,median_unit_price,max_unit_price,avg_margin,median_margin,ptype_binder_pct,ptype_box_pct,ptype_slip_case_pct,ptype_folder_pct,ptype_presentation_pack_pct,ptype_menu_cover_pct,ptype_ring_binder_pct,ptype_lever_arch_pct,ptype_portfolio_pct,product_type_diversity,has_product_type_pct,avg_num_operations,max_num_operations,op_cutting_pct,op_creasing_pct,op_assembly_pct,op_wrapping_pct,op_liner_gluing_pct,op_laminating_pct,op_foil_blocking_pct,op_screen_printing_pct,op_drilling_pct,op_embossing_pct,op_debossing_pct,op_uv_varnishing_pct,op_die_cutting_pct,op_hand_finishing_pct,op_packing_pct,op_collating_pct,unique_operations_used,avg_cost_items,peak_month,months_active,revenue_trend_slope,revenue_trend_pct,recent_12m_revenue,historical_revenue,recent_share_pct,era_2017_box_pct,era_2020_pob_master_pct,era_2024_quotation_pct
Chester Technologies,1600.0,1600.0,0,1,565.22048,565.22048,565.22048,0.0,565.22048,565.22048,,,,,1.0,900.0,900.0,900.0,900.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,1.0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,9.0,1,0.0,0.0,0.0,565.22048,0.0,0.0,100.0,0.0
Morgan & Lewis 326,619.0,619.0,0,1,237.46000000000004,237.46000000000004,237.46000000000004,0.0,237.46000000000004,237.46000000000004,,,,,1.0,20.0,20.0,20.0,20.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,20.0,5.0,1,0.0,0.0,0.0,237.46000000000004,0.0,0.0,100.0,0.0
Ultra Associates 329,1801.0,1801.0,0,1,5091.5,5091.5,5091.5,0.0,5091.5,5091.5,,,,,1.0,168000.0,168000.0,168000.0,168000.0,0.0,,,,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,14.0,2.0,1,0.0,0.0,0.0,5091.5,0.0,0.0,100.0,0.0
KRM 331,2394.0,2394.0,0,2,15685.833333333334,7842.916666666667,7842.916666666667,241.71266803560192,8013.833333333334,7672.0,0.0,,0.0,0.0,2.0,10000.0,10000.0,10000.0,10000.0,0.0,,,,25.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12.0,7.0,1,0.0,0.0,0.0,15685.833333333334,0.0,0.0,100.0,0.0
Sigma Technologies 335,135.0,987.0,852,142,1146105.7802627971,8071.1674666394165,3839.7739555555554,9558.70346862743,65072.36,291.8933333333333,6.042553191489362,13.698734217033929,0.0,110.0,60.875,6064.077464788732,2000.0,60000.0,1.0,10946.080204576454,19.136786611051495,8.078774293333334,105.02734133333895,14.606756756756756,10.0,1.5384615384615385,96.92307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,45.774647887323944,6.23943661971831,9,100.0,19.014084507042252,92.95774647887323,91.54929577464789,91.54929577464789,37.32394366197183,70.4225352112676,35.2112676056338,85.91549295774648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,19.204225352112676,3.0,12,-173833.1454255403,-45.50185901313955,64641.47723571429,1081464.3030270827,5.640096956922447,0.0,100.0,0.0
Precision Media 339,404.0,404.0,0,1,266.05,266.05,266.05,0.0,266.05,266.05,,,,,1.0,75.0,75.0,75.0,75.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,16.0,12.0,1,0.0,0.0,0.0,266.05,0.0,0.0,100.0,0.0
Gamma Technologies 340,1758.0,1758.0,0,1,1956.8400000000001,1956.8400000000001,1956.8400000000001,0.0,1956.8400000000001,1956.8400000000001,,,,,1.0,30.0,30.0,30.0,30.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,26.0,4.0,1,0.0,0.0,0.0,1956.8400000000001,0.0,0.0,100.0,0.0
Phoenix Group 342,529.0,529.0,0,1,141.74266666666665,141.74266666666665,141.74266666666665,0.0,141.74266666666665,141.74266666666665,,,,,1.0,2.0,2.0,2.0,2.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,23.0,8.0,1,0.0,0.0,0.0,141.74266666666665,0.0,0.0,100.0,0.0
Johnson & Evans 343,192.0,2461.0,2269,20,43266.5055639904,2163.32527819952,841.1082887445888,5045.940109675778,23356.5,243.85466666666667,119.42105263157895,135.56520193843326,0.0,564.0,3.219479947113266,3421.85,850.0,40000.0,2.0,8927.909021861255,3.2325378476266677,2.1765866000000003,12.502816,37.333333333333336,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.0,6.8,9,100.0,50.0,100.0,60.0,55.00000000000001,60.0,90.0,90.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,24.1,8.0,9,-2406.7543026925323,-38.93838871255941,373.02848838383846,42893.47707560656,0.8621645855640823,0.0,100.0,0.0
DeltaComm 345,108.0,2537.0,2429,12,18395.98528888889,1532.9987740740742,1280.2833333333333,766.2181906776129,3478.482666666667,834.8755555555556,220.8181818181818,326.9974979053565,0.0,990.0,1.8044462741869083,470.5,360.0,1000.0,106.0,287.55126025237183,,,,17.0,20.0,0.0,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58.333333333333336,5.5,7,100.0,8.333333333333332,100.0,50.0,33.33333333333333,50.0,50.0,66.66666666666666,91.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,21.666666666666668,2.0,7,479.56336283519744,13.034457119425182,8296.235866666666,10099.749422222223,45.09807839255864,0.0,100.0,0.0
Atlas Partners 347,2419.0,2419.0,0,1,204.06111111111113,204.06111111111113,204.06111111111113,0.0,204.06111111111113,204.06111111111113,,,,,1.0,300.0,300.0,300.0,300.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12.0,6.0,1,0.0,0.0,0.0,204.06111111111113,0.0,0.0,100.0,0.0
Beta Productions 348,270.0,270.0,0,1,2798.6171111111107,2798.6171111111107,2798.6171111111107,0.0,2798.6171111111107,2798.6171111111107,,,,,1.0,170.0,170.0,170.0,170.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,30.0,4.0,1,0.0,0.0,2798.6171111111107,0.0,100.0,0.0,100.0,0.0
Pro Group 350,556.0,707.0,151,2,2724.94,1362.47,1362.47,737.201245793847,1883.75,841.1899999999999,151.0,,151.0,151.0,4.837748344370861,300.0,300.0,300.0,300.0,0.0,3.084363333333333,3.084363333333333,3.084363333333333,15.0,15.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,7.5,9,100.0,50.0,100.0,100.0,100.0,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,28.0,2.0,2,0.0,0.0,0.0,2724.94,0.0,0.0,100.0,0.0
MIR 352,550.0,550.0,0,1,9176.32,9176.32,9176.32,0.0,9176.32,9176.32,,,,,1.0,10000.0,10000.0,10000.0,10000.0,0.0,,,,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13.0,7.0,1,0.0,0.0,0.0,9176.32,0.0,0.0,100.0,0.0
Bradford Labels 354,1345.0,1345.0,0,3,5833.5,1944.5,1731.5,941.7425338169663,2974.5,1127.5,0.0,0.0,0.0,0.0,3.0,6500.0,1500.0,16500.0,1500.0,8660.254037844386,,,,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12.333333333333334,5.0,1,0.0,0.0,0.0,5833.5,0.0,0.0,100.0,0.0
AlphaTech 356,851.0,851.0,0,1,857.4252222222223,857.4252222222223,857.4252222222223,0.0,857.4252222222223,857.4252222222223,,,,,1.0,10.0,10.0,10.0,10.0,0.0,94.31677444444445,94.31677444444445,94.31677444444445,10.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,30.0,9.0,1,0.0,0.0,0.0,857.4252222222223,0.0,0.0,100.0,0.0
Ultra Technologies 358,1971.0,2467.0,496,31,66174.64115149129,2134.6658435964932,1453.3500000000001,1924.4576180351812,7356.2,326.85999999999996,16.533333333333335,35.28380827570604,0.0,183.0,22.828125,1566.6451612903227,1137.0,7000.0,30.0,1736.6860500847986,2.060870801877994,1.5646866666666668,6.010694425992033,16.35185185185185,20.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,64.51612903225806,6.870967741935484,9,100.0,54.83870967741935,100.0,70.96774193548387,70.96774193548387,61.29032258064516,70.96774193548387,100.0,58.06451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,26.322580645161292,7.0,7,-5845.578888389139,-17.6671268228174,0.0,66174.64115149129,0.0,0.0,100.0,0.0
Norwich Associates 360,876.0,876.0,0,1,1252.6533333333332,1252.6533333333332,1252.6533333333332,0.0,1252.6533333333332,1252.6533333333332,,,,,1.0,260.0,260.0,260.0,260.0,0.0,,,,15.0,15.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,18.0,9.0,1,0.0,0.0,0.0,1252.6533333333332,0.0,0.0,100.0,0.0
Birmingham Solutions 361,347.0,421.0,74,9,37911.179007407416,4212.353223045268,4920.759333333333,2603.256342552141,8003.7712,1224.3442666666667,9.25,12.914554358773449,0.0,34.0,44.4222972972973,6777.777777777777,3000.0,16000.0,1000.0,6300.352723811933,2.0020775895061727,2.0020775895061727,2.260326512345679,10.625,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22.22222222222222,6.666666666666667,9,100.0,22.22222222222222,100.0,100.0,100.0,33.33333333333333,100.0,22.22222222222222,88.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,17.22222222222222,12.0,4,-19032.090859264306,-100.40358204394357,1821.8266666666668,36089.35234074075,4.80551308180287,0.0,100.0,0.0
Matrix Creative 363,344.0,346.0,2,2,4875.559957530864,2437.779978765432,2437.779978765432,1194.501024164491,3282.4197530864194,1593.1402044444444,2.0,,2.0,2.0,365.25,2000.0,2000.0,2000.0,2000.0,0.0,,,,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.5,6,100.0,0.0,100.0,100.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,13.0,2.0,1,0.0,0.0,4875.559957530864,0.0,100.0,0.0,100.0,0.0
Martin & Taylor 365,2053.0,2142.0,89,8,12842.154308555553,1605.2692885694441,1851.4140458333331,993.8512343792421,2636.5490496666666,299.9290678888889,12.714285714285714,24.72997025011208,0.0,65.0,32.831460674157306,1835.0,2700.0,3020.0,20.0,1460.127196024863,4.9201999999999995,4.9201999999999995,4.9201999999999995,26.75,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,62.5,5.5,9,100.0,12.5,100.0,12.5,12.5,12.5,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,19.5,6.0,3,0.0,0.0,0.0,12842.154308555553,0.0,0.0,100.0,0.0
Allen & Smith 366,1920.0,2249.0,329,3,28015.909999999996,9338.636666666665,8860.15,7282.818407596974,16848.899999999998,2306.86,164.5,232.63813101037414,0.0,329.0,3.330547112462006,158.33333333333334,125.0,250.0,100.0,80.36375634160795,64.53815999999999,80.87471999999998,85.05744,20.0,20.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,7.333333333333333,8,100.0,100.0,100.0,100.0,100.0,100.0,33.33333333333333,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,35.0,10.0,2,23402.189999997878,167.0635720916999,0.0,28015.909999999996,0.0,0.0,100.0,0.0
FlexPrin 367,2516.0,2516.0,0,1,7428.4400000000005,7428.4400000000005,7428.4400000000005,0.0,7428.4400000000005,7428.4400000000005,,,,,1.0,300.0,300.0,300.0,300.0,0.0,32.18990666666667,32.18990666666667,32.18990666666667,30.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,32.0,3.0,1,0.0,0.0,0.0,7428.4400000000005,0.0,0.0,100.0,0.0
VanguardGrap 369,137.0,2024.0,1887,5,4600.160277777778,920.0320555555556,897.2916666666666,615.6165580495119,1638.388888888889,314.42041666666665,471.75,729.2797245684721,0.0,1541.0,0.9678060413354531,944.0,300.0,2000.0,120.0,966.7884980697692,,,,30.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60.0,5.6,6,100.0,60.0,100.0,0.0,0.0,60.0,40.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,20.6,7.0,3,368.48748015866715,24.03095487381632,3074.027777777778,1526.1325,66.82436246031766,0.0,100.0,0.0
Oxford Communications 370,130.0,2551.0,2421,45,43457.97411696505,965.7327581547789,864.4058333333334,803.4924381362013,4112.0,79.78333333333335,55.02272727272727,85.01203434271339,0.0,419.0,6.7890334572490705,2139.0444444444443,1000.0,10000.0,1.0,2447.2049729840737,0.3754101182564084,0.2879774,1.0466453333333334,26.444444444444443,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,75.55555555555556,5.177777777777778,7,100.0,22.22222222222222,97.77777777777777,0.0,0.0,26.666666666666668,75.55555555555556,97.77777777777777,97.77777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,19.31111111111111,8.0,11,-61.9043121447365,-0.9971246792288757,6509.4233,36948.55081696504,14.978662563699357,0.0,100.0,0.0
WDTY 378,2058.0,2395.0,337,2,300.8833333333333,150.44166666666666,150.44166666666666,20.59990615404727,165.00799999999998,135.87533333333334,337.0,,337.0,337.0,2.1676557863501484,18.0,18.0,20.0,16.0,2.8284271247461903,,,,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,26.0,7.0,2,29.13266666666399,19.36475931977887,0.0,300.8833333333333,0.0,0.0,100.0,0.0
Stellar Manufacturing 380,953.0,956.0,3,2,7929.923076923077,3964.9615384615386,3964.9615384615386,1748.0223559224673,5201.0,2728.923076923077,3.0,,3.0,3.0,243.5,34500.0,34500.0,39000.0,30000.0,6363.961030678927,,,,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,13.5,6.0,1,0.0,0.0,0.0,7929.923076923077,0.0,0.0,100.0,0.0
Cardiff Packaging 382,2538.0,2538.0,0,2,905.1038666666666,452.5519333333333,452.5519333333333,63.742093649609274,497.6244,407.4794666666666,0.0,,0.0,0.0,2.0,25.5,25.5,50.0,1.0,34.64823227814083,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,17.0,2.0,1,0.0,0.0,0.0,905.1038666666666,0.0,0.0,100.0,0.0
Pro Industries 384,186.0,283.0,97,6,3343.147267676768,557.1912112794613,503.25775000000004,403.8688471231382,1324.0434343434342,224.30666666666667,19.4,26.75443888404315,0.0,53.0,22.592783505154642,203.33333333333334,220.0,410.0,75.0,123.67969383316999,3.6843541364868195,3.588906666666667,3.8752490761271248,15.833333333333334,17.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66.66666666666666,7.5,9,100.0,50.0,100.0,100.0,50.0,100.0,50.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,32.0,4.0,3,0.0,0.0,3343.147267676768,0.0,100.0,0.0,100.0,0.0
GammaPart 386,787.0,787.0,0,1,1940.1666666666665,1940.1666666666665,1940.1666666666665,0.0,1940.1666666666665,1940.1666666666665,,,,,1.0,410.0,410.0,410.0,410.0,0.0,,,,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,22.0,11.0,1,0.0,0.0,0.0,1940.1666666666665,0.0,0.0,100.0,0.0
Cambridge Solutions 387,1306.0,1526.0,220,2,949.0688888888889,474.53444444444443,474.53444444444443,68.3175145014389,522.8422222222222,426.2266666666667,220.0,,220.0,220.0,3.3204545454545458,300.0,300.0,400.0,200.0,141.4213562373095,1.8789544444444446,1.8789544444444446,2.4508033333333334,15.0,15.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,9.0,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,28.5,11.0,2,96.6155555555153,20.360072211117743,0.0,949.0688888888889,0.0,0.0,100.0,0.0
Manchester Marketing 389,696.0,696.0,0,1,1901.4,1901.4,1901.4,0.0,1901.4,1901.4,,,,,1.0,250.0,250.0,250.0,250.0,0.0,,,,30.0,30.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,23.0,2.0,1,0.0,0.0,0.0,1901.4,0.0,0.0,100.0,0.0
Cardiff Display 391,914.0,914.0,0,1,1539.4769047619047,1539.4769047619047,1539.4769047619047,0.0,1539.4769047619047,1539.4769047619047,,,,,1.0,1000.0,1000.0,1000.0,1000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,15.0,7.0,1,0.0,0.0,0.0,1539.4769047619047,0.0,0.0,100.0,0.0
Atlas Marketing 394,2405.0,2405.0,0,1,1298.835606060606,1298.835606060606,1298.835606060606,0.0,1298.835606060606,1298.835606060606,,,,,1.0,500.0,500.0,500.0,500.0,0.0,2.8574383333333335,2.8574383333333335,2.8574383333333335,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,31.0,6.0,1,0.0,0.0,0.0,1298.835606060606,0.0,0.0,100.0,0.0
Evans & Wilson 395,323.0,323.0,0,1,1613.8958333333333,1613.8958333333333,1613.8958333333333,0.0,1613.8958333333333,1613.8958333333333,,,,,1.0,100.0,100.0,100.0,100.0,0.0,19.36675,19.36675,19.36675,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,7.0,7,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,25.0,3.0,1,0.0,0.0,1613.8958333333333,0.0,100.0,0.0,100.0,0.0
Metro Enterprises 396,331.0,331.0,0,1,861.1433333333333,861.1433333333333,861.1433333333333,0.0,861.1433333333333,861.1433333333333,,,,,1.0,250.0,250.0,250.0,250.0,0.0,3.7890306666666667,3.7890306666666667,3.7890306666666667,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,30.0,2.0,1,0.0,0.0,861.1433333333333,0.0,100.0,0.0,100.0,0.0
Edwards & Jackson 399,2443.0,2443.0,0,1,1029.5403653333333,1029.5403653333333,1029.5403653333333,0.0,1029.5403653333333,1029.5403653333333,,,,,1.0,2500.0,2500.0,2500.0,2500.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,23.0,5.0,1,0.0,0.0,0.0,1029.5403653333333,0.0,0.0,100.0,0.0
Atlantic Print 401,1920.0,1920.0,0,1,556.1473333333333,556.1473333333333,556.1473333333333,0.0,556.1473333333333,556.1473333333333,,,,,1.0,100.0,100.0,100.0,100.0,0.0,,,,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,22.0,10.0,1,0.0,0.0,0.0,556.1473333333333,0.0,0.0,100.0,0.0
Horizon Productions 402,1962.0,1962.0,0,1,308.91352000000006,308.91352000000006,308.91352000000006,0.0,308.91352000000006,308.91352000000006,,,,,1.0,20.0,20.0,20.0,20.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,22.0,9.0,1,0.0,0.0,0.0,308.91352000000006,0.0,0.0,100.0,0.0
Stellar Solutions 405,2047.0,2461.0,414,8,9044.500011544013,1130.5625014430016,1197.3919065656567,710.5716902539087,2162.753333333333,224.86933333333334,59.142857142857146,82.9385888703776,0.0,231.0,7.057971014492754,378.0,300.0,1240.0,24.0,398.15718360610157,2.29356502688172,2.29356502688172,2.29356502688172,23.25,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.0,5.5,9,100.0,12.5,100.0,12.5,12.5,100.0,12.5,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,27.75,8.0,5,867.8799884559095,19.19133146880833,0.0,9044.500011544013,0.0,0.0,100.0,0.0
ASRH 407,2381.0,2384.0,3,3,11249.533888888891,3749.84462962963,3420.4999999999995,2008.2988045310813,5902.45888888889,1926.575,1.5,2.1213203435596424,0.0,3.0,365.25,400.0,400.0,400.0,400.0,0.0,17.707376666666672,17.707376666666672,17.707376666666672,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,8,100.0,33.33333333333333,100.0,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333,100.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,27.0,7.0,1,0.0,0.0,0.0,11249.533888888891,0.0,0.0,100.0,0.0
EVP 409,2324.0,2324.0,0,1,214.70500000000004,214.70500000000004,214.70500000000004,0.0,214.70500000000004,214.70500000000004,,,,,1.0,50.0,50.0,50.0,50.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,27.0,9.0,1,0.0,0.0,0.0,214.70500000000004,0.0,0.0,100.0,0.0
Max Marketing 411,411.0,411.0,0,1,3216.927340277778,3216.927340277778,3216.927340277778,0.0,3216.927340277778,3216.927340277778,,,,,1.0,2600.0,2600.0,2600.0,2600.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,4,100.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12.0,12.0,1,0.0,0.0,0.0,3216.927340277778,0.0,0.0,100.0,0.0
Beta International 412,112.0,4701.0,4589,28,97398.70096694432,3478.525034533726,2915.2618,1907.3468312569307,9456.417870370371,585.1,169.96296296296296,763.6452298266761,0.0,3987.0,2.2285901067770757,480.60714285714283,230.0,2000.0,10.0,541.2168962957261,19.370282100076928,13.135627396825397,67.2865,12.73076923076923,10.0,0.0,95.65217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,82.14285714285714,6.571428571428571,9,100.0,7.142857142857142,85.71428571428571,96.42857142857143,89.28571428571429,92.85714285714286,50.0,57.14285714285714,78.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,24.857142857142858,3.0,10,2859.7625359902177,8.808420977690796,26765.91296798962,70632.78799895471,27.48076997153543,0.0,100.0,0.0
Nottingham Packaging 414,466.0,863.0,397,6,5899.021317460318,983.1702195767197,1078.3396428571427,380.6444503875395,1554.3093333333336,509.25555555555553,79.4,106.09806784291597,0.0,232.0,5.520151133501259,168.33333333333334,175.0,300.0,20.0,144.55679391390316,4.262436977182539,4.493081845238095,4.493081845238095,19.15,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,7.166666666666667,8,100.0,83.33333333333334,100.0,66.66666666666666,66.66666666666666,100.0,66.66666666666666,100.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,27.666666666666668,5.0,3,2790.402650792535,94.60561339330356,0.0,5899.021317460318,0.0,0.0,100.0,0.0
